u6,18332,316.07
i1.25,-0.50,-4.00
u7,0,0.00
i1.38,-0.50,-4.06
u0,0,0.00
i1.56,-0.56,-4.19
u1,1532,26.41
i1.75,-0.56,-4.19
u2,3595,61.98
i1.81,-0.56,-4.13
u3,0,0.00
i1.88,-0.56,-4.25
u4,11626,200.45
